Áreas,Comarcas,Defensorias,Datas de Cadastro,Processos,Ações,Defensores
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-02 14:01:40.310597-03:00,0805270-79.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-03 09:56:24.868231-03:00,0805283-78.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-03 10:55:38.964507-03:00,0805295-92.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-03 11:06:45.992158-03:00,0805303-69.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-03 11:47:06.231095-03:00,0805292-40.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-04 09:25:55.780803-03:00,0805296-77.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-04 12:49:23.424716-03:00,0805291-55.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-04 13:00:18.870204-03:00,0805278-56.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-04 13:57:51.906830-03:00,0805279-41.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-04 14:10:43.756618-03:00,0805293-25.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-09 09:58:45.006233-03:00,0805260-35.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-09 09:59:59.782037-03:00,0805259-50.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-09 10:41:42.191480-03:00,0805273-34.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-09 10:58:00.811315-03:00,0805272-49.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-09 13:12:47.593739-03:00,0805323-60.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-10 10:20:48.726955-03:00,0805625-89.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-10 10:46:33.803567-03:00,0805626-74.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-10 11:27:14.578770-03:00,0805561-79.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-11 10:35:35.123561-03:00,0805612-90.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-11 10:40:48.731253-03:00,0805614-60.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-11 12:11:06.204901-03:00,0805613-75.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-11 12:36:13.287873-03:00,0805615-45.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-12 10:29:18.307811-03:00,0805777-40.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-12 11:35:07.754239-03:00,0805778-25.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-12 13:39:13.145739-03:00,0805780-92.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-16 11:05:49.026752-03:00,0806111-74.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-16 13:10:29.871406-03:00,0806102-15.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-17 10:49:22.416999-03:00,0806307-44.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-17 13:46:46.608525-03:00,0806185-31.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-17 14:10:38.165523-03:00,0806395-82.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-18 10:09:01.564231-03:00,0806457-25.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-18 10:14:55.876217-03:00,0806458-10.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-18 11:37:56.695221-03:00,0806309-14.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-18 12:55:18.815402-03:00,0806308-29.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-19 11:52:10.436207-03:00,0806393-15.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-23 09:57:28.996131-03:00,0806626-12.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-24 11:09:36.125939-03:00,0806949-17.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-24 11:09:49.958579-03:00,0806968-23.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-24 12:08:32.463533-03:00,0806969-08.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-24 12:40:25.935616-03:00,0806953-54.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-24 12:43:42.942957-03:00,0806954-39.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-25 09:07:17.441993-03:00,0806957-91.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-25 10:21:57.857210-03:00,0806956-09.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-25 11:30:57.858252-03:00,0806950-02.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-25 14:30:52.518888-03:00,0806955-24.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-26 10:55:57.228111-03:00,0806976-97.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-27 10:15:46.545277-03:00,0807103-35.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-27 11:22:12.522852-03:00,0807097-28.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-30 10:39:44.436704-03:00,0807254-98.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-10 12:39:33.062059-03:00,0808658-87.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-10 13:04:11.046014-03:00,0810613-56.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-10 13:35:01.459557-03:00,0809817-65.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-10 17:30:47.774340-03:00,0808222-31.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-15 09:02:39.145921-03:00,0809698-07.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-15 09:39:44.321142-03:00,0810391-88.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-16 11:20:46.128015-03:00,0809802-96.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-16 12:17:24.204658-03:00,0809803-81.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-25 11:17:28.104703-03:00,0809451-26.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-05 10:24:51.380262-03:00,0811043-08.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-05 12:55:21.741696-03:00,0810606-64.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-12 09:22:29.781498-03:00,0811072-58.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-12 10:18:29.144905-03:00,0811071-73.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-12 11:18:40.983642-03:00,0811305-55.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-12 12:03:03.314637-03:00,0811210-25.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-21 13:14:45.095853-03:00,0811928-22.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-21 13:36:15.626715-03:00,0811926-52.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-22 10:29:20.543914-03:00,0811944-73.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA DE OBRIGAÇÃO DE PRESTAR ALIMENTOS,ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-25 10:04:32.369959-03:00,0812214-97.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-02 12:00:38.405335-03:00,0812884-38.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-12 08:29:24.522543-03:00,0815190-77.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-12 09:08:08.195701-03:00,0815191-62.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-12 09:24:15.141543-03:00,0815192-47.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-12 09:30:38.189798-03:00,0816036-94.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-12 10:23:11.335395-03:00,0815193-32.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-15 10:00:17.889431-03:00,0814032-84.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-15 10:24:08.728032-03:00,0814567-13.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-17 13:44:00.724072-03:00,0816038-64.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-22 10:56:13.051721-03:00,0814457-14.2026.8.14.0006,CUMPRIMENTO PROVISÓRIO DE DECISÃO (10980),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-23 08:52:00.190738-03:00,0816039-49.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-29 09:17:31.381854-03:00,0815102-39.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-29 09:48:16.727099-03:00,0816041-19.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-29 10:53:27.944340-03:00,0816040-34.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-01 09:46:51.373625-03:00,0815343-13.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-01 10:18:02.729793-03:00,0816042-04.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-01 11:00:48.613729-03:00,0816044-71.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-02 14:22:48.458678-03:00,0816469-98.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-03 12:22:18.756687-03:00,0816046-41.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-07 12:44:50.538812-03:00,0816378-08.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-08 15:13:37.005826-03:00,0803197-44.2026.8.14.0133,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-12 10:34:43.872984-03:00,0816497-66.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-13 09:54:16.716859-03:00,0816470-83.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-13 10:34:25.978396-03:00,0816496-81.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-13 11:04:02.051167-03:00,0816921-11.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-13 12:57:37.433720-03:00,0816302-81.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-14 17:14:31.972823-03:00,0816933-25.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-15 11:35:06.182326-03:00,0816597-21.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-16 09:44:02.401381-03:00,0816935-92.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-19 08:33:17.294799-03:00,0819239-64.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-22 12:00:42.010600-03:00,0819227-50.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-27 16:21:03.140109-03:00,0819236-12.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-29 13:21:38.616849-03:00,0875756-77.2026.8.14.0301,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-30 09:14:21.363624-03:00,0818085-11.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-30 13:38:12.418798-03:00,0817951-81.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-04 23:06:51.987769-03:00,0818206-39.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-05 23:40:41.149370-03:00,0818717-37.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-07 12:28:29.818517-03:00,0819231-87.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,2ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-10 11:17:44.363547-03:00,0818623-89.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),MAYANA BARROS JORGE JOAO
